"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorLevenshtein record1Value","[0] PlayerNameComparatorLevenshtein record2Value","[0] PlayerNameComparatorLevenshtein record1PreprocessedValue","[0] PlayerNameComparatorLevenshtein record2PreprocessedValue","[0] PlayerNameComparatorLevenshtein similarity","[0] PlayerNameComparatorLevenshtein postproccesedSimilarity","[1] PlayerBirthDateComparatorEqual record1Value","[1] PlayerBirthDateComparatorEqual record2Value","[1] PlayerBirthDateComparatorEqual record1PreprocessedValue","[1] PlayerBirthDateComparatorEqual record2PreprocessedValue","[1] PlayerBirthDateComparatorEqual similarity","[1] PlayerBirthDateComparatorEqual postproccesedSimilarity","[2] PlayerHeightComparatorPercentageSim record1Value","[2] PlayerHeightComparatorPercentageSim record2Value","[2] PlayerHeightComparatorPercentageSim record1PreprocessedValue","[2] PlayerHeightComparatorPercentageSim record2PreprocessedValue","[2] PlayerHeightComparatorPercentageSim similarity","[2] PlayerHeightComparatorPercentageSim postproccesedSimilarity","[3] PlayerWeightComparatorPercentageSim record1Value","[3] PlayerWeightComparatorPercentageSim record2Value","[3] PlayerWeightComparatorPercentageSim record1PreprocessedValue","[3] PlayerWeightComparatorPercentageSim record2PreprocessedValue","[3] PlayerWeightComparatorPercentageSim similarity","[3] PlayerWeightComparatorPercentageSim postproccesedSimilarity"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_7176","0.26125328298874184",,"a.j. price","alexis yetna","a.j. price","alexis yetna","0.16666666666666663","0.16666666666666663","1986-10-07","1998-10-09","1986-10-07","1998-10-09","0.0","0.0","187.9600067138672","203.1999969482422","187.9600067138672","203.1999969482422","0.9850000093865584","0.9850000093865584","82.08999633789062","102.05999755859375","82.08999633789062","102.05999755859375","0.9608661538341932","0.9608661538341932"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_6072","0.25238391964122875",,"a.j. hammons","andré curbelo","a.j. hammons","andré curbelo","0.15384615384615385","0.15384615384615385","1992-08-27","2001-10-13","1992-08-27","2001-10-13","0.0","0.0","213.36000061035156","185.4199981689453","213.36000061035156","185.4199981689453","0.9738095215959137","0.9738095215959137","117.91000366210938","79.37999725341797","117.91000366210938","79.37999725341797","0.9346450594317586","0.9346450594317586"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_4909","0.2947909903311515",,"a.j. price","alen omić","a.j. price","alen omić","0.30000000000000004","0.30000000000000004","1986-10-07","1992-05-06","1986-10-07","1992-05-06","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.8","0.8","82.08999633789062","111.0","82.08999633789062","111.0","0.9479099033115146","0.9479099033115146"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_7179","0.254239257428759",,"a.j. price","alexander ermolinskij","a.j. price","alexander ermolinskij","0.19047619047619047","0.19047619047619047","1986-10-07","1959-11-11","1986-10-07","1959-11-11","0.0","0.0","187.9600067138672","208.27999877929688","187.9600067138672","208.27999877929688","0.9804878123828282","0.9804878123828282","82.08999633789062","0.0","82.08999633789062","0.0","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_7178","0.254239257428759",,"a.j. price","alexander ermolinskij","a.j. price","alexander ermolinskij","0.19047619047619047","0.19047619047619047","1986-10-07","1959-11-11","1986-10-07","1959-11-11","0.0","0.0","187.9600067138672","208.27999877929688","187.9600067138672","208.27999877929688","0.9804878123828282","0.9804878123828282","82.08999633789062","0.0","82.08999633789062","0.0","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_2701","0.24540494875559032",,"a.j. hammons","ante delaš","a.j. hammons","ante delaš","0.16666666666666663","0.16666666666666663","1992-08-27","1988-03-11","1992-08-27","1988-03-11","0.0","0.0","213.36000061035156","199.89999389648438","213.36000061035156","199.89999389648438","0.9873828208892363","0.9873828208892363","117.91000366210938","0.0","117.91000366210938","0.0","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_4905","0.26600096184495275",,"a.j. price","aamir simms","a.j. price","aamir simms","0.18181818181818177","0.18181818181818177","1986-10-07","1999-02-17","1986-10-07","1999-02-17","0.0","0.0","187.9600067138672","203.1999969482422","187.9600067138672","203.1999969482422","0.9850000093865584","0.9850000093865584","82.08999633789062","111.12999725341797","82.08999633789062","111.12999725341797","0.947736881790242","0.947736881790242"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_4904","0.30209357625725963",,"a.j. price","alexis kyritsis","a.j. price","alexis kyritsis","0.2666666666666667","0.2666666666666667","1986-10-07","1982-05-18","1986-10-07","1982-05-18","0.0","0.0","187.9600067138672","198.1199951171875","187.9600067138672","198.1199951171875","0.9897436011975361","0.9897436011975361","82.08999633789062","99.79000091552734","82.08999633789062","99.79000091552734","0.964525494708393","0.964525494708393"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_4901","0.2368725859730132",,"a.j. price","alina iagupova","a.j. price","alina iagupova","0.1428571428571429","0.1428571428571429","1986-10-07","1992-02-09","1986-10-07","1992-02-09","0.0","0.0","187.9600067138672","185.4199981689453","187.9600067138672","185.4199981689453","0.9972972883015603","0.9972972883015603","82.08999633789062","0.0","82.08999633789062","0.0","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_4900","0.2368725859730132",,"a.j. price","alina iagupova","a.j. price","alina iagupova","0.1428571428571429","0.1428571428571429","1986-10-07","1992-02-09","1986-10-07","1992-02-09","0.0","0.0","187.9600067138672","185.4199981689453","187.9600067138672","185.4199981689453","0.9972972883015603","0.9972972883015603","82.08999633789062","0.0","82.08999633789062","0.0","0.8","0.8"
