"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","player_stat_id_4396","player_injury_id_6073","0.0",,"matt williams","marc gasol","matt williams","marc gasol","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1148","player_injury_id_2483","0.0",,"laphonso ellis","lauri markkanen","laphonso ellis","lauri markkanen","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2846","player_injury_id_1563","0.0",,"john morton","joel embiid","john morton","joel embiid","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2186","player_injury_id_4272","0.0",,"viktor khryapa","victor oladipo","viktor khryapa","victor oladipo","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2186","player_injury_id_4273","0.0",,"viktor khryapa","victor oladipo","viktor khryapa","victor oladipo","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_272","player_injury_id_360","0.0",,"ron behagen","robert williams iii","ron behagen","robert williams iii","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_66","player_injury_id_1331","0.3333333333333333",,"derrick alston","derrick rose","derrick alston","derrick rose","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_2846","player_injury_id_1564","0.0",,"john morton","joel embiid","john morton","joel embiid","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_66","player_injury_id_1332","0.3333333333333333",,"derrick alston","derrick rose","derrick alston","derrick rose","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_4343","player_injury_id_667","0.3333333333333333",,"james wilkes","james harden","james wilkes","james harden","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_3320","player_injury_id_2926","0.0",,"ed ratleff","edmond sumner","ed ratleff","edmond sumner","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3320","player_injury_id_2927","0.0",,"ed ratleff","edmond sumner","ed ratleff","edmond sumner","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_369","player_injury_id_327","0.0",,"manute bol","marcus smart","manute bol","marcus smart","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3597","player_injury_id_830","0.0",,"alvin scott","alize johnson","alvin scott","alize johnson","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_923","player_injury_id_4474","0.0",,"josh davis","jonathan isaac","josh davis","jonathan isaac","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2750","player_injury_id_5922","0.3333333333333333",,"anthony miller","anthony davis","anthony miller","anthony davis","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_181","player_injury_id_6988","0.0",,"renaldo balkman","reggie bullock","renaldo balkman","reggie bullock","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_923","player_injury_id_4475","0.0",,"josh davis","jonathan isaac","josh davis","jonathan isaac","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4301","player_injury_id_1315","0.3333333333333333",,"derrick white","derrick rose","derrick white","derrick rose","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_4301","player_injury_id_1316","0.3333333333333333",,"derrick white","derrick rose","derrick white","derrick rose","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_3415","player_injury_id_8811","0.0",,"lawrence roberts","larry nance jr.","lawrence roberts","larry nance jr.","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1567","player_injury_id_6380","0.0",,"rudy hackett","russell westbrook","rudy hackett","russell westbrook","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_511","player_injury_id_6343","0.0",,"randy brown","rajon rondo","randy brown","rajon rondo","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1567","player_injury_id_6381","0.0",,"rudy hackett","russell westbrook","rudy hackett","russell westbrook","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_309","player_injury_id_8407","1.0",,"patrick beverley","patrick beverley","patrick beverley","patrick beverley","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_474","player_injury_id_3503","0.0",,"clarence brookins","clint capela","clarence brookins","clint capela","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_474","player_injury_id_3504","0.0",,"clarence brookins","clint capela","clarence brookins","clint capela","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4073","player_injury_id_7921","0.0",,"alando tucker","al-farouq aminu","alando tucker","al-farouq aminu","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2682","player_injury_id_236","0.0",,"jack mcmahon","jabari parker","jack mcmahon","jabari parker","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_358","player_injury_id_6282","0.0",,"ray blume","rajon rondo","ray blume","rajon rondo","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1092","player_injury_id_2167","0.0",,"dennis duval","derrick jones jr.","dennis duval","derrick jones jr.","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2682","player_injury_id_235","0.0",,"jack mcmahon","jabari parker","jack mcmahon","jabari parker","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1092","player_injury_id_2166","0.0",,"dennis duval","derrick jones jr.","dennis duval","derrick jones jr.","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_997","player_injury_id_6427","0.0",,"derrek dickey","devin booker","derrek dickey","devin booker","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2072","player_injury_id_7537","0.0",,"damon jones","david nwaba","damon jones","david nwaba","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2653","player_injury_id_5803","0.0",,"tracy mcgrady","trevor ariza","tracy mcgrady","trevor ariza","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1560","player_injury_id_2643","0.0",,"coulby gunther","cory joseph","coulby gunther","cory joseph","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1509","player_injury_id_7795","0.0",,"johnny green","josh hart","johnny green","josh hart","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1560","player_injury_id_2642","0.0",,"coulby gunther","cory joseph","coulby gunther","cory joseph","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2521","player_injury_id_7384","0.0",,"danny manning","dante exum","danny manning","dante exum","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_231","player_injury_id_6055","0.0",,"maceo baston","marc gasol","maceo baston","marc gasol","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2444","player_injury_id_3334","0.0",,"robin lopez","rodions kurucs","robin lopez","rodions kurucs","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2521","player_injury_id_7383","0.0",,"danny manning","dante exum","danny manning","dante exum","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2444","player_injury_id_3333","0.0",,"robin lopez","rodions kurucs","robin lopez","rodions kurucs","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3552","player_injury_id_2912","0.0",,"jason sasser","jakarr sampson","jason sasser","jakarr sampson","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2072","player_injury_id_7538","0.0",,"damon jones","david nwaba","damon jones","david nwaba","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3552","player_injury_id_2911","0.0",,"jason sasser","jakarr sampson","jason sasser","jakarr sampson","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4095","player_injury_id_6735","0.0",,"dave twardzik","dario saric","dave twardzik","dario saric","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2448","player_injury_id_2381","0.3333333333333333",,"kevin loughery","kevin love","kevin loughery","kevin love","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_1011","player_injury_id_229","0.0",,"jackie dinkins","jabari parker","jackie dinkins","jabari parker","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3984","player_injury_id_7904","0.0",,"joe thomas","jonas valanciunas","joe thomas","jonas valanciunas","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1527","player_injury_id_7550","0.0",,"dave greenwood","david nwaba","dave greenwood","david nwaba","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1119","player_injury_id_580","0.0",,"blue edwards","blake griffin","blue edwards","blake griffin","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_222","player_injury_id_688","0.0",,"jon barry","joe harris","jon barry","joe harris","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_404","player_injury_id_1682","0.0",,"tommie bowens","tobias harris","tommie bowens","tobias harris","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_404","player_injury_id_1683","0.0",,"tommie bowens","tobias harris","tommie bowens","tobias harris","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_258","player_injury_id_8233","0.0",,"jerome beasley","jeff green","jerome beasley","jeff green","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_359","player_injury_id_1208","0.0",,"nelson bobb","nerlens noel","nelson bobb","nerlens noel","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_818","player_injury_id_6651","0.0",,"chubby cox","chris paul","chubby cox","chris paul","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_359","player_injury_id_1207","0.0",,"nelson bobb","nerlens noel","nelson bobb","nerlens noel","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1449","player_injury_id_4810","0.0",,"steve goodrich","stephen curry","steve goodrich","stephen curry","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3279","player_injury_id_5017","0.0",,"anthony pullard","andre iguodala","anthony pullard","andre iguodala","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_596","player_injury_id_2305","0.0",,"nick calathes","nikola vucevic","nick calathes","nikola vucevic","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2980","player_injury_id_8306","0.0",,"audie norris","austin rivers","audie norris","austin rivers","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_910","player_injury_id_3367","0.0",,"brian davis","brook lopez","brian davis","brook lopez","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1402","player_injury_id_1404","0.3333333333333333",,"derrick gervin","derrick rose","derrick gervin","derrick rose","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_3515","player_injury_id_3366","0.0",,"bryon russell","brook lopez","bryon russell","brook lopez","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_979","player_injury_id_8822","0.0",,"justin dentmon","jusuf nurkic","justin dentmon","jusuf nurkic","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_979","player_injury_id_8823","0.0",,"justin dentmon","jusuf nurkic","justin dentmon","jusuf nurkic","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_662","player_injury_id_2894","0.0",,"kelvin cato","kelan martin","kelvin cato","kelan martin","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3328","player_injury_id_2920","0.0",,"james ray","jakarr sampson","james ray","jakarr sampson","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1405","player_injury_id_1539","0.0",,"john gianelli","joel embiid","john gianelli","joel embiid","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1300","player_injury_id_2512","0.0",,"rick fox","ricky rubio","rick fox","ricky rubio","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1249","player_injury_id_1373","0.0",,"derek fisher","derrick rose","derek fisher","derrick rose","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1249","player_injury_id_1374","0.0",,"derek fisher","derrick rose","derek fisher","derrick rose","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_922","player_injury_id_4477","0.0",,"johnny davis","jonathan isaac","johnny davis","jonathan isaac","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_922","player_injury_id_4476","0.0",,"johnny davis","jonathan isaac","johnny davis","jonathan isaac","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2343","player_injury_id_4428","0.0",,"gani lawal","gary harris","gani lawal","gary harris","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2343","player_injury_id_4429","0.0",,"gani lawal","gary harris","gani lawal","gary harris","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_411","player_injury_id_8519","0.0",,"dennis boyd","derrick favors","dennis boyd","derrick favors","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2754","player_injury_id_3631","0.0",,"darius miller","danilo gallinari","darius miller","danilo gallinari","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4125","player_injury_id_1360","0.0",,"dennis van zant","derrick rose","dennis van zant","derrick rose","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3963","player_injury_id_25","0.0",,"jason terry","jaylen brown","jason terry","jaylen brown","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_282","player_injury_id_3697","0.0",,"deandre' bembry","de'andre hunter","deandre' bembry","de'andre hunter","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3963","player_injury_id_24","0.0",,"jason terry","jaylen brown","jason terry","jaylen brown","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_282","player_injury_id_3698","0.0",,"deandre' bembry","de'andre hunter","deandre' bembry","de'andre hunter","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4160","player_injury_id_351","0.0",,"jake voskuhl","jayson tatum","jake voskuhl","jayson tatum","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1030","player_injury_id_5868","0.0",,"keyon dooling","kent bazemore","keyon dooling","kent bazemore","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3534","player_injury_id_6627","0.0",,"cheikh samb","chris paul","cheikh samb","chris paul","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_251","player_injury_id_3681","0.0",,"kent bazemore","kevin huerter","kent bazemore","kevin huerter","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1384","player_injury_id_8358","0.0",,"pau gasol","patrick beverley","pau gasol","patrick beverley","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4384","player_injury_id_2309","0.0",,"jayson williams","jarrett allen","jayson williams","jarrett allen","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4264","player_injury_id_6077","0.0",,"marvin webster","marc gasol","marvin webster","marc gasol","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3985","player_injury_id_7903","0.0",,"john thomas","jonas valanciunas","john thomas","jonas valanciunas","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_909","player_injury_id_4582","0.0",,"brad davis","bradley beal","brad davis","bradley beal","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3648","player_injury_id_3369","0.0",,"brian shaw","brook lopez","brian shaw","brook lopez","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2971","player_injury_id_8400","0.0",,"paul noel","patrick beverley","paul noel","patrick beverley","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2971","player_injury_id_8401","0.0",,"paul noel","patrick beverley","paul noel","patrick beverley","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3142","player_injury_id_2886","0.0",,"cameron payne","caris levert","cameron payne","caris levert","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4161","player_injury_id_3562","0.0",,"danny vranes","danilo gallinari","danny vranes","danilo gallinari","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3142","player_injury_id_2887","0.0",,"cameron payne","caris levert","cameron payne","caris levert","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4069","player_injury_id_275","0.0",,"john tschogl","josh richardson","john tschogl","josh richardson","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2845","player_injury_id_6110","0.0",,"dwayne morton","dwight howard","dwayne morton","dwight howard","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2198","player_injury_id_6680","0.0",,"chad kinch","chris paul","chad kinch","chris paul","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2845","player_injury_id_6111","0.0",,"dwayne morton","dwight howard","dwayne morton","dwight howard","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2198","player_injury_id_6681","0.0",,"chad kinch","chris paul","chad kinch","chris paul","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2775","player_injury_id_4604","0.0",,"dave minor","davis bertans","dave minor","davis bertans","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2775","player_injury_id_4605","0.0",,"dave minor","davis bertans","dave minor","davis bertans","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2515","player_injury_id_6050","0.0",,"matt maloney","marc gasol","matt maloney","marc gasol","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_869","player_injury_id_7636","0.0",,"stephen curry","steven adams","stephen curry","steven adams","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_869","player_injury_id_7635","0.0",,"stephen curry","steven adams","stephen curry","steven adams","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_173","player_injury_id_5747","0.0",,"cameron bairstow","carmelo anthony","cameron bairstow","carmelo anthony","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2562","player_injury_id_480","0.0",,"larue martin","lamarcus aldridge","larue martin","lamarcus aldridge","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2322","player_injury_id_5877","0.0",,"keith langford","kent bazemore","keith langford","kent bazemore","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2322","player_injury_id_5878","0.0",,"keith langford","kent bazemore","keith langford","kent bazemore","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_845","player_injury_id_7879","0.0",,"john crotty","jonas valanciunas","john crotty","jonas valanciunas","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1053","player_injury_id_3336","0.0",,"bryce drew","brook lopez","bryce drew","brook lopez","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_880","player_injury_id_1509","0.0",,"antonio daniels","andre drummond","antonio daniels","andre drummond","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1354","player_injury_id_692","0.0",,"jorge garbajosa","joe harris","jorge garbajosa","joe harris","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1354","player_injury_id_691","0.0",,"jorge garbajosa","joe harris","jorge garbajosa","joe harris","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_405","player_injury_id_5026","0.0",,"anthony bowie","andre iguodala","anthony bowie","andre iguodala","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2955","player_injury_id_4064","0.0",,"demetris nichols","dewayne dedmon","demetris nichols","dewayne dedmon","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2878","player_injury_id_693","0.0",,"john murphy","joe harris","john murphy","joe harris","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2878","player_injury_id_694","0.0",,"john murphy","joe harris","john murphy","joe harris","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_151","player_injury_id_2358","0.0",,"ken austin","kevin love","ken austin","kevin love","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3265","player_injury_id_2766","0.0",,"mark price","malcolm brogdon","mark price","malcolm brogdon","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_375","player_injury_id_6047","0.0",,"walter bond","wayne ellington","walter bond","wayne ellington","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3489","player_injury_id_4031","0.0",,"jim rowinski","jimmy butler","jim rowinski","jimmy butler","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_375","player_injury_id_6046","0.0",,"walter bond","wayne ellington","walter bond","wayne ellington","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_685","player_injury_id_1441","0.0",,"ken charles","kemba walker","ken charles","kemba walker","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_685","player_injury_id_1440","0.0",,"ken charles","kemba walker","ken charles","kemba walker","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1268","player_injury_id_8231","0.3333333333333333",,"jeff foote","jeff green","jeff foote","jeff green","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_1268","player_injury_id_8230","0.3333333333333333",,"jeff foote","jeff green","jeff foote","jeff green","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_698","player_injury_id_2773","0.0",,"marquese chriss","malcolm brogdon","marquese chriss","malcolm brogdon","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2913","player_injury_id_3078","0.0",,"paul napolitano","pat connaughton","paul napolitano","pat connaughton","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_698","player_injury_id_2772","0.0",,"marquese chriss","malcolm brogdon","marquese chriss","malcolm brogdon","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_698","player_injury_id_2771","0.0",,"marquese chriss","malcolm brogdon","marquese chriss","malcolm brogdon","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3995","player_injury_id_7050","0.3333333333333333",,"trey thompkins","trey burke","trey thompkins","trey burke","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_2530","player_injury_id_212","0.0",,"roy marble","romeo langford","roy marble","romeo langford","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3395","player_injury_id_8656","0.0",,"ron riley","robert covington","ron riley","robert covington","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1881","player_injury_id_5376","0.3333333333333333",,"paul huston","paul george","paul huston","paul george","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_2024","player_injury_id_4483","0.0",,"joe johnson","jonathan isaac","joe johnson","jonathan isaac","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3272","player_injury_id_1542","0.0",,"john pritchard","joel embiid","john pritchard","joel embiid","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3272","player_injury_id_1541","0.0",,"john pritchard","joel embiid","john pritchard","joel embiid","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2697","player_injury_id_356","0.0",,"roy mcpipe","robert williams iii","roy mcpipe","robert williams iii","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3272","player_injury_id_1540","0.0",,"john pritchard","joel embiid","john pritchard","joel embiid","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2697","player_injury_id_355","0.0",,"roy mcpipe","robert williams iii","roy mcpipe","robert williams iii","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1856","player_injury_id_8948","0.0",,"josh huestis","jordan clarkson","josh huestis","jordan clarkson","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1856","player_injury_id_8949","0.0",,"josh huestis","jordan clarkson","josh huestis","jordan clarkson","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3395","player_injury_id_8657","0.0",,"ron riley","robert covington","ron riley","robert covington","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1105","player_injury_id_3783","0.0",,"devin ebanks","delon wright","devin ebanks","delon wright","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1105","player_injury_id_1366","0.0",,"devin ebanks","derrick rose","devin ebanks","derrick rose","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_379","player_injury_id_313","0.0",,"matt bonner","marcus smart","matt bonner","marcus smart","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1815","player_injury_id_7732","0.0",,"tyler honeycutt","tyus jones","tyler honeycutt","tyus jones","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_211","player_injury_id_6169","0.0",,"leo barnhorst","lebron james","leo barnhorst","lebron james","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2813","player_injury_id_5026","0.3333333333333333",,"andre moore","andre iguodala","andre moore","andre iguodala","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_211","player_injury_id_6168","0.0",,"leo barnhorst","lebron james","leo barnhorst","lebron james","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2440","player_injury_id_5883","0.0",,"kevon looney","kent bazemore","kevon looney","kent bazemore","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_641","player_injury_id_5003","0.0",,"anthony carter","andre iguodala","anthony carter","andre iguodala","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4431","player_injury_id_7208","0.0",,"bobby wilson","boban marjanovic","bobby wilson","boban marjanovic","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4431","player_injury_id_7207","0.0",,"bobby wilson","boban marjanovic","bobby wilson","boban marjanovic","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_166","player_injury_id_4673","0.0",,"dalibor bagaric","daniel gafford","dalibor bagaric","daniel gafford","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_158","player_injury_id_2350","0.0",,"kelenna azubuike","kevin love","kelenna azubuike","kevin love","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_154","player_injury_id_8114","0.0",,"william avery","will barton","william avery","will barton","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_158","player_injury_id_2351","0.0",,"kelenna azubuike","kevin love","kelenna azubuike","kevin love","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_154","player_injury_id_8115","0.0",,"william avery","will barton","william avery","will barton","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1680","player_injury_id_1578","0.0",,"joe hassett","joel embiid","joe hassett","joel embiid","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_81","player_injury_id_3647","0.0",,"dan anderson","danilo gallinari","dan anderson","danilo gallinari","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1680","player_injury_id_1577","0.0",,"joe hassett","joel embiid","joe hassett","joel embiid","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4430","player_injury_id_7206","0.0",,"bob wilson","boban marjanovic","bob wilson","boban marjanovic","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_131","player_injury_id_8225","0.0",,"jesse arnelle","jeff green","jesse arnelle","jeff green","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3917","player_injury_id_8349","0.0",,"pape sy","patrick beverley","pape sy","patrick beverley","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_131","player_injury_id_8224","0.0",,"jesse arnelle","jeff green","jesse arnelle","jeff green","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4430","player_injury_id_7205","0.0",,"bob wilson","boban marjanovic","bob wilson","boban marjanovic","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4511","player_injury_id_2708","0.25",,"dennis wuycik","dennis smith jr.","dennis wuycik","dennis smith jr.","0.25","0.25"
"LinearCombinationMatchingRule","player_stat_id_4511","player_injury_id_2709","0.25",,"dennis wuycik","dennis smith jr.","dennis wuycik","dennis smith jr.","0.25","0.25"
"LinearCombinationMatchingRule","player_stat_id_80","player_injury_id_3648","0.0",,"dan anderson","danilo gallinari","dan anderson","danilo gallinari","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1815","player_injury_id_911","0.3333333333333333",,"tyler honeycutt","tyler johnson","tyler honeycutt","tyler johnson","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","player_stat_id_1408","player_injury_id_4068","0.0",,"dee gibson","dewayne dedmon","dee gibson","dewayne dedmon","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1815","player_injury_id_910","0.3333333333333333",,"tyler honeycutt","tyler johnson","tyler honeycutt","tyler johnson","0.3333333333333333","0.3333333333333333"
